Parsing time	Functional matching time	Corpus time	Semantic matching time	Syntactic matching time	Ordering time	QoS matching time	SP matching time	Total matching time
0,001506112	17,63776252	0,009617133	16,59227806	1,012593002	0,000912338	0,014019038	0,009274932	17,6785676
0,001329035	6,57741009	0,008939128	5,510995349	1,033761499	0,000519655	0,003796785	0,003119598	6,599033033
0,001397571	6,332984586	0,009618451	5,269056592	1,031508437	0,000670383	0,008881217	0,005232625	6,36387032
0,001398344	12,57959212	0,009014266	11,54538761	1,002080095	0,000460075	0,003133401	0,001920152	12,59203705
0,001373977	17,39849388	0,009094182	16,35595714	1,009708988	0,000999887	0,014078085	0,00722744	17,43542216
0,001325247	11,70302769	0,009175976	10,6519735	1,018474913	0,001195351	0,019926586	0,011498279	11,7572601
0,001611108	14,00478038	0,009376922	12,87624187	1,063773941	0,001264754	0,022142292	0,011788127	14,06066601
0,001438864	17,97889728	0,010755399	16,87886004	1,065740609	0,001144124	0,016958737	0,00901557	18,02530568
0,001651504	6,577109468	0,009134222	5,517826854	1,027345101	0,000498015	0,003922115	0,001107381	6,588912959
0,001903812	8,0633676	0,009637131	7,015549567	1,014987388	0,000480526	0,003542053	0,002166586	8,081446199
0,001409911	18,18477729	0,009166255	17,08465384	1,067617761	0,001041687	0,017140351	0,006335107	18,22415924
0,001762773	12,46622189	0,009552841	11,38986025	1,043148228	0,00112131	0,017757466	0,010643195	12,52148344
0,001244084	5,373401364	0,009420646	4,397650007	0,942898732	0,000449802	0,003756034	0,00240686	5,388447522
0,001402721	11,71397438	0,00917811	10,68079244	1,001115693	0,000489963	0,0029675	0,001727491	11,72604031
0,001361275	6,207947458	0,009151785	5,153991996	1,021912267	0,000692594	0,008448954	0,007172877	6,242391401
0,00136692	16,64564408	0,00946038	15,60389334	1,009041355	0,000862683	0,012962265	0,008063785	16,67970069
0,001566899	10,41418868	0,009024068	9,376078191	1,00594257	0,000741041	0,018241084	0,006475002	10,4504472
0,001613974	11,85677821	0,009304164	10,78112185	1,042302527	0,001220768	0,020617005	0,010616244	11,91093098
0,001298391	6,901768953	0,009205092	5,835381356	1,034210071	0,000587289	0,003906461	0,002235608	6,920986024
0,00150158	12,48452623	0,008865799	11,40708007	1,044809833	0,001203617	0,018129015	0,010820794	12,53517211
0,002016733	17,89380151	0,008943223	16,79367428	1,068220989	0,000916988	0,014361566	0,008336454	17,93365826
0,00175644	17,94938709	0,009226414	16,85146435	1,064026223	0,001043588	0,0165733	0,009658156	17,99450383
0,001314074	9,495351476	0,009603489	8,417670631	1,044832267	0,001012322	0,014488479	0,00840635	9,532767792
0,001386704	12,56922279	0,009328102	11,52713346	1,00973675	0,000492904	0,003157927	0,001976556	12,58189281
0,001252583	17,53571875	0,009696991	16,42646145	1,076071481	0,00111366	0,016097611	0,008187255	17,58391086
0,001451857	11,9376714	0,009285889	10,86417637	1,040766168	0,001064375	0,016788436	0,009873512	11,98744265
0,001244401	17,89231202	0,008867339	16,79398825	1,065516043	0,001087425	0,017425969	0,016242943	17,9458608
0,001334462	18,28809917	0,009074659	17,18426871	1,070751425	0,001210869	0,022157224	0,013438118	18,34874717
0,001662168	9,185459202	0,009025802	8,160667752	0,992551617	0,000771437	0,014736313	0,007050974	9,22321569
0,001705185	2,703458683	0,009602903	1,702248696	0,968446858	0,000532736	0,008703645	0,003446901	2,734224201
0,001366699	3,857056144	0,009660989	2,82786821	0,988863123	0,00128385	0,019309837	0,006898051	3,922356038
0,001661645	8,466728023	0,009498097	7,390035682	1,043934141	0,000535824	0,004618319	0,00274375	8,483353797
0,001702315	16,51475783	0,009108676	15,46313496	1,019228858	0,00051624	0,003946032	0,002586178	16,52985928
0,001310415	11,56830107	0,009325774	10,52799402	1,007596427	0,000833325	0,008379961	0,004528372	11,59705553
0,001283727	17,95446775	0,009168939	16,84666645	1,074801227	0,001150698	0,017002377	0,010074398	18,00138112
0,001562526	12,44576507	0,009426799	11,37381298	1,038426064	0,000858703	0,016434412	0,007339902	12,48621282
