Parsing time	Functional matching time	Corpus time	Semantic matching time	Syntactic matching time	Ordering time	QoS matching time	SP matching time	Total matching time
0,002578349	12,83821897	0,005881291	12,02365007	0,722527725	0,01080412	0,038540495	0,016151473	12,90665891
0,002072226	2,121113692	0,005834678	1,373907564	0,65689375	0,010319321	0,029172335	0,006917675	2,168902446
0,002034336	5,30951359	0,005420471	4,331033466	0,853886849	0,010566183	0,053955516	0,013528295	5,400424095
0,001851356	5,431818393	0,005626665	4,560473932	0,744152754	0,010052656	0,015372193	0,004484769	5,463196873
0,002017921	12,14798437	0,005362213	11,36721232	0,693575419	0,010010664	0,013133045	0,003102573	12,17389138
0,002548132	11,40641276	0,005553468	10,60529554	0,704825189	0,016086149	0,017263606	0,003849305	11,46303444
0,0043623	4,795661206	0,006446906	3,990985968	0,712581665	0,011204116	0,055825008	0,013861216	4,896939066
0,001674681	2,115678206	0,005688291	1,373283186	0,653689667	0,010183055	0,004775247	0,002873944	2,134270328
0,002200642	12,48353202	0,005290858	11,6778822	0,716049532	0,010050368	0,019006871	0,005651259	12,51826383
0,001591766	5,623790145	0,005361367	4,837144989	0,697424896	0,010353654	0,033767324	0,012557267	5,694854546
0,004186963	9,242531605	0,005816191	8,293380377	0,857589591	0,010300127	0,008314049	0,003867729	9,268730499
0,001922774	12,07578852	0,005447237	11,2647922	0,721279351	0,010337863	0,013257076	0,004476106	12,10382772
0,001725469	3,942661135	0,005522601	3,181214719	0,672812499	0,010164552	0,003475511	0,002758437	3,958602145
0,001879842	4,299296937	0,005382563	3,536976715	0,674822254	0,010617453	0,014577096	0,01091968	4,346732048
0,001651016	8,435501441	0,005470331	7,390175822	0,954124453	0,010327346	0,007306771	0,003538862	8,458152717
0,001723964	4,394576265	0,005609329	3,611534035	0,692149251	0,010925782	0,01177681	0,007868965	4,441279372
0,001873981	3,96055226	0,006148111	3,193747905	0,679118033	0,01008032	0,005825161	0,001822479	3,982830505
0,001977208	12,02335649	0,005698597	11,23966309	0,694992971	0,010167053	0,014190125	0,008133147	12,0690279
0,002228473	11,47305247	0,00542413	10,71080083	0,675347357	0,010011897	0,015993069	0,005150602	11,50664607
0,001925015	12,3699173	0,005518673	11,59008989	0,692046868	0,010137436	0,014112492	0,003249657	12,39896047
0,002362035	5,358034531	0,005728548	4,593780653	0,675180583	0,010486573	0,008041861	0,008293697	5,424421547
0,002150979	6,576559663	0,005859256	5,728588405	0,724224897	0,010953964	0,009073972	0,004452804	6,601742947
0,002174206	8,017754456	0,005478519	7,233542947	0,695283956	0,010049369	0,004918502	0,002234949	8,040542892
0,002427849	6,208423007	0,005637927	5,427722759	0,689057167	0,010511376	0,020011154	0,008349422	6,257737826
0,001638743	1,726667933	0,005418354	0,977401683	0,661275425	0,010279978	0,008488389	0,003040078	1,744108732
0,001660724	4,882985285	0,005427871	4,095776946	0,697080661	0,010612135	0,015304125	0,004790017	4,915062077
0,00181804	13,53957737	0,006155241	12,70840312	0,739544459	0,011039615	0,00438214	0,002758338	13,56578516
0,001665521	12,08306975	0,0054002	11,29869658	0,695305313	0,010679755	0,030116155	0,010244313	12,13837938
0,001684362	4,864088402	0,005556017	4,07350991	0,698362405	0,010246108	0,003360059	0,001980928	4,878162276
0,001764912	4,904113983	0,080033278	4,046433201	0,692090875	0,011345479	0,014267622	0,005826576	4,953227267
0,001670929	12,52022189	0,005562243	11,71188488	0,717373491	0,010133536	0,002250641	0,001377494	12,54269513
0,002515778	3,791029653	0,00547445	3,043784104	0,659498404	0,009967141	0,005722642	0,002783826	3,810638226
0,00165543	2,576022186	0,005582362	1,813151997	0,673697	0,010439064	0,009061491	0,004502272	2,610700625
0,001903467	6,033334583	0,005295235	5,18375537	0,761208462	0,01002935	0,008532383	0,005097161	6,068607824
0,001596344	1,946011603	0,005735624	1,221877344	0,637452386	0,009933284	0,004734983	0,003063877	1,975459502
0,001995302	11,32762997	0,00555785	10,55270115	0,687040794	0,010092548	0,00416383	0,003692761	11,34778982
