Discovery and Parsing time	Parsing time	Ontology instantiation time	Triples numbers		Initial execution	9,554915853	1118
23,39537218	0,025752516	0,050043196	13474				
23,48995699	0,025161827	0,049646685	13522				
23,58826342	0,023945535	0,054134561	13570				
23,68562006	0,025363031	0,051135878	13618				
23,77904342	0,023155936	0,050312269	13666				
23,87609054	0,027088585	0,048553722	13710				
23,97328267	0,024596847	0,052325286	13758				
24,06414712	0,023537727	0,047258843	13802				
24,15501133	0,023936328	0,04716997	13843				
24,24949944	0,023227607	0,048315395	13891				
24,34386916	0,023472248	0,051469723	13939				
24,43678928	0,024062349	0,049470187	13987				
24,53013269	0,02565461	0,04767438	14031				
24,62234462	0,024134183	0,047593637	14079				
24,71951858	0,023189366	0,05326268	14127				
24,8161317	0,024023676	0,052258246	14175				
24,92161448	0,02796492	0,053805657	14220				
25,02455222	0,023414801	0,058651886	14265				
25,1275908	0,023340811	0,058837106	14313				
25,225325	0,023124756	0,051275243	14361				
25,32567553	0,023313584	0,056147488	14405				
25,42978798	0,024110494	0,059719295	14450				
25,52596447	0,023713137	0,051457892	14498				
25,62860044	0,025120839	0,057439619	14542				
25,72218253	0,023501555	0,050877418	14586				
25,82158108	0,024306942	0,054226563	14634				
25,91565477	0,024533063	0,048891048	14678				
26,01330258	0,026864488	0,050846549	14723				
26,10977094	0,024176743	0,052823934	14767				
26,20220555	0,023724194	0,049268224	14811				
26,29700106	0,023993642	0,050681865	14863				
26,39449141	0,024852466	0,052457776	14908				
26,4893394	0,027018071	0,048204628	14953				
26,58371817	0,025092957	0,049956444	15001				
26,67477643	0,023725645	0,048029499	15049				
26,7689729	0,024322299	0,049956393	15097				
26,86664836	0,023811348	0,054320952	15145				
26,96506171	0,024735539	0,053334393	15194				
27,08009776	0,026803198	0,068265129	15242				
27,17213301	0,023698172	0,047387474	15290				
27,26784125	0,023725249	0,050829876	15334				
27,36622422	0,023731521	0,053975098	15378				
27,4591836	0,023806568	0,048785926	15422				
27,55475451	0,024095771	0,051338721	15470				
27,65237774	0,026408727	0,049029696	15515				
27,7428013	0,023512462	0,046763952	15559				
27,83797069	0,023107028	0,051801087	15607				
27,92970316	0,023145182	0,048054721	15652				
28,02677968	0,02480386	0,047651636	15700				
28,12093297	0,025925171	0,047593386	15748				
28,21514095	0,023408431	0,049954789	15796				
28,31349507	0,025169895	0,05244251	15837				
28,40772341	0,024028425	0,04923782	15885				
28,50203941	0,025169503	0,047912559	15929				
28,59446478	0,024314697	0,047398775	15977				
28,69239111	0,026456605	0,049632003	16025				
28,7839723	0,024131597	0,04624082	16069				
28,88110208	0,024837044	0,051565798	16113				
28,97846462	0,024809178	0,051360708	16161				
29,07317026	0,023992401	0,050230637	16209				
29,16934747	0,027344719	0,047753866	16257				
29,26396219	0,024520815	0,048907258	16302				
29,35936918	0,025857927	0,048559198	16346				
29,45799101	0,024401351	0,052618059	16394				
29,55196654	0,025088358	0,047455772	16438				
29,64963425	0,025421139	0,051085757	16482				
29,74440744	0,025100458	0,048438489	16530				
29,84527717	0,024208524	0,053173044	16578				
29,94485202	0,024663174	0,052644294	16626				
30,04171091	0,025184245	0,050462026	16670				
30,13843338	0,025208475	0,050135448	16718				
30,24026542	0,028863478	0,05122829	16766				
30,34495337	0,023476687	0,059927535	16814				
30,44355797	0,025530632	0,052031474	16859				
30,5416328	0,025063336	0,051424266	16908				
30,63768615	0,025782188	0,0486814	16953				
30,73602085	0,024543689	0,051666321	17001				
30,83467644	0,025237289	0,049724588	17041				
30,93567113	0,024832746	0,054814678	17089				
31,05601389	0,048534911	0,049950741	17134				
31,1544623	0,027216139	0,05008974	17186				
31,25317142	0,024063357	0,051983548	17230				
31,35795768	0,026510725	0,055842182	17275				
31,45354921	0,024432471	0,049228498	17319				
31,55591936	0,025275393	0,050533194	17363				
31,66228084	0,025846848	0,059446166	17411				
31,77233467	0,025257751	0,062416838	17459				
31,88172348	0,025385038	0,061389321	17503				
31,98771312	0,025332789	0,053764156	17544				
32,08696496	0,024859873	0,051001505	17592				
32,18470743	0,025512639	0,048922722	17640				
32,29258938	0,025653618	0,05959046	17688				
32,39725798	0,025428709	0,055386107	17736				
32,53557684	0,059019022	0,05595728	17784				
32,63690778	0,028216206	0,050515798	17829				
32,73389974	0,024411425	0,051082546	17877				
32,83763352	0,025601389	0,053554597	17921				
32,93878233	0,024717741	0,053682138	17969				
33,04214417	0,027145452	0,052678229	18017				
33,13927525	0,024723668	0,049767701	18061				
33,24178247	0,024965965	0,054315202	18109				
33,34084212	0,025084522	0,050807835	18150				
33,4423067	0,02518205	0,053010493	18198				
33,54060715	0,024201194	0,050312904	18243				
33,64219122	0,024118502	0,051886311	18291				
33,7411483	0,028711913	0,047590203	18335				
33,83262605	0,023102988	0,047048246	18383				
33,93245243	0,023532474	0,05368032	18427				
34,02914107	0,023316468	0,051520398	18475				
34,12635785	0,025560623	0,049620008	18523				
34,22379044	0,024519858	0,050699884	18571				
34,32681473	0,024875544	0,055732054	18619				
34,42744622	0,02457772	0,054000312	18667				
34,52766422	0,026173042	0,051861002	18715				
34,6258374	0,02537313	0,049123111	18755				
34,72859553	0,024517988	0,053859267	18803				
34,82873311	0,027735791	0,050143158	18847				
34,93507804	0,025192641	0,058823571	18895				
35,03765261	0,02478229	0,054775058	18940				
35,1475422	0,025606794	0,062120721	18988				
35,24645686	0,02539473	0,050973654	19029				
35,35092364	0,025822192	0,055252341	19074				
35,45081328	0,024769287	0,051679317	19122				
35,55199686	0,025288797	0,052119705	19166				
35,65694443	0,026835029	0,054427632	19214				
35,75441524	0,02571613	0,048099681	19262				
35,84974196	0,025163817	0,047330065	19302				
35,95390123	0,028445076	0,052040671	19347				
36,05311439	0,024639565	0,051703641	19395				
36,15219261	0,024798641	0,050314301	19443				
36,25165253	0,026191789	0,049615442	19487				
36,35331429	0,024351633	0,054630935	19531				
36,45705987	0,024904001	0,054533802	19579				
36,55768471	0,025807075	0,052303507	19624				
36,65851496	0,02517775	0,050542605	19672				
36,76008042	0,02338998	0,055335222	19717				
36,85770059	0,024024017	0,05058565	19765				
36,96070705	0,024794967	0,055417208	19810				
37,0621558	0,027291407	0,051023793	19850				
37,16573212	0,026567985	0,051164394	19895				
37,26195508	0,023303892	0,049458793	19943				
37,37207497	0,023418402	0,062434553	19991				
37,47471251	0,025417384	0,055081726	20039				
37,57574932	0,023681788	0,05491362	20087				
37,67453673	0,024501395	0,050077424	20135				
37,77165142	0,023524181	0,049529198	20183				
37,86869679	0,024994188	0,049588116	20227				
37,96840061	0,023749448	0,053855949	20275				
38,07155402	0,028582599	0,051719684	20316				
38,17861721	0,027542241	0,051378641	20361				
38,28027785	0,025327273	0,052498261	20406				
38,37768897	0,02356428	0,051861499	20454				
38,47760601	0,02460053	0,052432105	20499				
38,57904965	0,024889008	0,051215248	20539				
38,67947187	0,024583956	0,052622906	20587				
38,77854028	0,024606302	0,051470792	20635				
38,87764765	0,024312624	0,051947306	20680				
38,977118	0,023366555	0,053708849	20725				
39,0795123	0,024324327	0,054185175	20773				
39,17995108	0,024073215	0,053609832	20821				
39,28220503	0,026775761	0,051893343	20869				
39,38360167	0,023473985	0,05466575	20909				
39,48220284	0,023371474	0,052785109	20957				
39,5913	0,023319649	0,062992327	21005				
39,69812627	0,024075371	0,055128844	21050				
39,80420165	0,02661746	0,055973041	21098				
39,90332953	0,024509134	0,051666493	21142				
40,00317558	0,023520194	0,053698248	21190				
40,10079625	0,02383272	0,050811452	21238				
40,22635475	0,050402931	0,051978989	21283				
40,32574837	0,023906098	0,052109563	21328				
40,44124613	0,033725897	0,057212829	21369				
40,55009035	0,025305292	0,055904781	21417				
40,66816091	0,024710082	0,064388728	21465				
40,76830478	0,02582465	0,050166048	21509				
40,87215757	0,02364797	0,055750434	21554				
40,97457973	0,024014944	0,053652065	21602				
41,07706963	0,025018876	0,051868929	21650				
41,17921332	0,024031023	0,052980739	21691				
41,28359944	0,02706033	0,05089722	21735				
41,38818125	0,024558872	0,055035077	21783				
41,48912504	0,024636789	0,052166847	21827				
41,59518903	0,027994015	0,053862516	21875				
41,69875392	0,025325726	0,054039011	21920				
41,79900996	0,024245303	0,051648618	21961				
41,89991053	0,024619181	0,052683808	22009				
41,99850571	0,024566574	0,050437945	22054				
42,10399587	0,025413455	0,05640371	22102				
42,21510714	0,024863087	0,062271275	22150				
42,31268137	0,023433752	0,050190965	22194				
42,41219652	0,023871751	0,051839823	22242				
42,51094073	0,023855956	0,048857379	22283				
42,60506684	0,023406254	0,048387541	22328				
42,70755323	0,027041918	0,051604011	22373				
42,80330934	0,023136133	0,05015263	22421				
42,90880346	0,024127729	0,058557289	22469				
43,01008861	0,024785233	0,052030225	22513				
43,10703448	0,023621987	0,048825785	22554				
43,20415632	0,02367254	0,049733036	22602				
43,30390439	0,023958939	0,050772309	22646				
43,40747992	0,023667916	0,056303831	22694				
43,50801216	0,023610861	0,051769344	22742				
43,60733691	0,024598973	0,050805127	22786				
43,70916089	0,025324076	0,052191133	22831				
43,81003978	0,027732411	0,050051245	22879				
43,91336958	0,025887915	0,053857396	22927				
44,01321537	0,024565864	0,051601307	22975				
44,11478237	0,024583548	0,053128799	23023				
44,21660527	0,026735596	0,051189943	23071				
44,31993794	0,0245317	0,054650637	23112				
44,42324202	0,025261027	0,050648739	23160				
44,52245825	0,02352093	0,051479177	23205				
44,62147018	0,025386363	0,049467653	23249				
44,71833438	0,023814576	0,048860583	23290				
44,82013826	0,023542843	0,054211547	23334				
44,92617746	0,024412067	0,056924695	23382				
45,03671713	0,027355211	0,058073096	23430				
45,13271493	0,023596868	0,048947405	23474				
45,23113473	0,023877942	0,050672251	23522				
45,33668116	0,024542451	0,055354198	23563				
45,44770603	0,023959539	0,062961836	23611				
45,55463163	0,024172789	0,057981015	23659				
45,65712164	0,024122977	0,052384306	23703				
45,75496072	0,024429128	0,048884822	23751				
45,85989025	0,025515136	0,054674487	23799				
45,96488252	0,024395466	0,056253852	23844				
46,06654893	0,02605823	0,049570117	23889				
46,16713199	0,027182013	0,048944465	23933				
46,26501945	0,022907092	0,050532914	23977				
46,36712424	0,023283282	0,05495964	24025				
46,47103377	0,023428294	0,056500475	24066				
46,57194645	0,023975973	0,051735581	24111				
46,67339967	0,023957276	0,051852886	24159				
46,7701368	0,023674749	0,049022073	24200				
46,87399447	0,023302632	0,055228236	24245				
46,97623917	0,024866261	0,052469991	24293				
47,07250295	0,023827927	0,048325895	24333				
47,17199752	0,02367416	0,051320207	24381				
47,28203349	0,02716909	0,052494665	24425				
47,38064937	0,023607795	0,052053488	24473				
47,47797949	0,023861177	0,049969004	24514				
47,5771471	0,024694066	0,050511689	24559				
47,6803931	0,023908787	0,052816924	24603				
47,77823875	0,023651731	0,050404936	24648				
47,87750269	0,024271765	0,050657978	24692				
47,9769547	0,024218016	0,05110893	24740				
48,07549373	0,023982019	0,050581806	24788				
48,1741524	0,023281798	0,049360409	24833				
48,26970717	0,023102593	0,048769532	24877				
48,37258578	0,026924863	0,052195944	24922				
48,48316429	0,02478368	0,056560254	24970				
48,58352191	0,024737235	0,050459599	25018				
48,69034968	0,026017409	0,055995599	25062				
48,79475886	0,024813689	0,054912924	25106				
48,89915676	0,026049202	0,053681805	25154				
49,00804212	0,025508943	0,058302852	25202				
49,11137732	0,024970517	0,052812025	25243				
49,21581668	0,02558665	0,053755503	25288				
49,31758875	0,024544875	0,052281024	25333				
49,41558666	0,023171052	0,050615371	25381				
	0,025322964	0,052034952			Initial execution	0,0432743	
