Discovery and Parsing time	Parsing time	Ontology instantiation time	Triples numbers		Initial execution	32,3100503	47757
32,10355097	0,116215981	0,074058197	53856				
32,33507598	0,089132566	0,077530234	53900				
32,58578472	0,112776423	0,075856111	53941				
32,82173082	0,103419171	0,068327394	53982				
33,06201453	0,095290163	0,075133209	54022				
33,30806706	0,103728623	0,070926723	54067				
33,56161574	0,103590632	0,079661708	54115				
33,81695317	0,110772457	0,072528122	54163				
34,06507951	0,099038704	0,081230121	54203				
34,31687159	0,087478274	0,062765237	54239				
34,52801943	0,086621853	0,064048675	54276				
34,75605064	0,082544243	0,08631325	54332				
35,01946979	0,121953757	0,072779208	54376				
35,28231967	0,124272866	0,067956967	54417				
35,51055932	0,090813608	0,06787609	54458				
35,73346275	0,094435107	0,063947347	54503				
35,9748546	0,110474744	0,064399342	54544				
36,21298519	0,102554394	0,070711178	54585				
36,44895814	0,09941457	0,069722585	54626				
36,66823058	0,08269217	0,070858237	54667				
36,90692345	0,092248519	0,077972729	54711				
37,14864673	0,098960512	0,068581121	54751				
37,37082156	0,092468478	0,067980676	54792				
37,61494938	0,082491845	0,095604563	54848				
37,86210829	0,096105522	0,080049482	54893				
38,11830428	0,118372263	0,069347976	54934				
38,34878192	0,087554104	0,079770337	54982				
38,57699354	0,082214041	0,077148476	55023				
38,79607954	0,090180509	0,069183114	55067				
39,02771592	0,084104417	0,078978397	55108				
39,25630898	0,08928857	0,07606731	55152				
39,49595537	0,097824274	0,078791658	55193				
39,73105198	0,089579908	0,075550361	55237				
40,02515582	0,121170389	0,096283078	55281				
40,29333328	0,121250461	0,073078355	55321				
40,55159909	0,112064387	0,069029086	55361				
40,77656562	0,089689935	0,072575557	55402				
41,03162258	0,106709376	0,072159565	55443				
41,25673236	0,090276356	0,066925849	55488				
41,54604315	0,132810207	0,075939124	55533				
41,85161669	0,12474435	0,071343385	55574				
42,0906279	0,086149092	0,072480596	55614				
42,34482792	0,105522436	0,079398804	55659				
42,60754696	0,1118737	0,084384131	55700				
42,90479951	0,127801476	0,074054599	55741				
43,20302895	0,126060016	0,080099052	55781				
43,47970942	0,130472505	0,073380451	55829				
43,75441995	0,126247259	0,073183744	55873				
43,98859741	0,088774495	0,07177599	55914				
44,23505102	0,096438381	0,076079776	55958				
44,52687219	0,139226818	0,08252415	56003				
44,79599981	0,108725954	0,074088843	56051				
45,04159852	0,095838982	0,072925151	56095				
45,29770873	0,115833611	0,074996212	56136				
45,55361378	0,106531971	0,071571408	56177				
45,81912839	0,112651166	0,071364738	56218				
46,06529411	0,102164467	0,072037965	56259				
46,3292638	0,111791204	0,0796282	56303				
46,5734288	0,105931817	0,072473245	56347				
46,81541394	0,109363775	0,068064747	56392				
47,0629881	0,097831091	0,08408983	56437				
47,29956016	0,096932008	0,076686235	56481				
47,52532725	0,088415744	0,073999551	56526				
47,76760713	0,095871839	0,072073887	56566				
48,02439783	0,116641953	0,072402474	56611				
48,27470191	0,093556971	0,076034303	56655				
48,4996473	0,087872603	0,070995721	56699				
48,73498797	0,089654977	0,071216307	56740				
48,99009012	0,109088758	0,066762958	56784				
49,24167538	0,112333343	0,075903561	56829				
49,47846431	0,083948916	0,070285639	56873				
49,71241223	0,087549161	0,082410186	56921				
49,95776162	0,105333699	0,068608856	56962				
50,1806201	0,091727446	0,069552127	57006				
50,40559046	0,094090904	0,063812248	57046				
50,66642188	0,115816099	0,071042303	57087				
50,94314673	0,121169812	0,067997484	57135				
51,18522652	0,092253402	0,07149619	57176				
51,41128232	0,086574682	0,06827464	57216				
51,65876664	0,108486795	0,072345094	57257				
51,90182482	0,101547676	0,07424402	57298				
52,14199347	0,092734641	0,072048353	57342				
52,38209917	0,102427994	0,073644717	57382				
52,59460202	0,08171579	0,066767206	57423				
52,83478857	0,08712691	0,080852888	57464				
53,06430099	0,090440049	0,071851031	57504				
53,34451726	0,134079231	0,076104423	57549				
53,58237048	0,094773614	0,078316696	57597				
53,81633118	0,091862743	0,076917144	57638				
54,07566709	0,111150882	0,067973144	57686				
54,43169296	0,219323124	0,071181502	57731				
54,68021988	0,107304329	0,074276915	57775				
54,93127376	0,088534129	0,075172415	57819				
55,18493018	0,104094713	0,074584282	57860				
55,44819318	0,090884626	0,077972666	57901				
55,67183171	0,082857243	0,073598397	57941				
55,92830194	0,115314947	0,069448675	57986				
56,14898495	0,087640399	0,07059842	58027				
56,43738291	0,128046986	0,075112425	58068				
56,67501383	0,09623016	0,075039542	58112				
56,93733378	0,111428465	0,078632764	58157				
57,19115026	0,101114184	0,073675957	58197				
57,43244423	0,102403625	0,074229435	58245				
57,6703333	0,093071498	0,072452511	58290				
57,91438595	0,106770759	0,073334692	58338				
58,15618058	0,104145714	0,072802124	58379				
58,40462254	0,107318268	0,072429574	58419				
58,63746266	0,087859955	0,074746008	58463				
58,88698183	0,116247245	0,07067095	58504				
59,13076858	0,101230765	0,074922717	58548				
59,3704783	0,097711659	0,072651217	58592				
59,61803281	0,111845226	0,071658354	58637				
59,88131731	0,104875296	0,078229864	58677				
60,16849007	0,129267035	0,074685285	58718				
60,44166286	0,12325927	0,065994538	58759				
60,71787949	0,120452683	0,079057577	58800				
60,97606887	0,116834665	0,065103734	58840				
61,23028725	0,104099092	0,071300082	58888				
61,4856462	0,107570565	0,067881085	58929				
61,74132901	0,11171609	0,073414647	58969				
62,00361247	0,106935125	0,072158659	59009				
62,24106527	0,093878576	0,071937247	59050				
62,46630391	0,089197045	0,070326928	59094				
62,71061246	0,096913501	0,071996957	59135				
62,94741296	0,095666977	0,064164731	59176				
63,1775842	0,091558011	0,070693888	59221				
63,43264045	0,11136736	0,072109095	59269				
63,68050523	0,094414063	0,071299454	59309				
63,92430233	0,090344873	0,069616554	59350				
64,14635385	0,086538952	0,065480903	59391				
64,37430921	0,083225464	0,072382993	59432				
64,59694439	0,085866811	0,071905171	59473				
64,82134557	0,084587836	0,069949859	59517				
65,0429705	0,082567029	0,069004193	59558				
65,27994057	0,090555821	0,07593382	59602				
65,55167114	0,117585874	0,069601421	59646				
65,81952722	0,116619065	0,074015719	59690				
66,09340862	0,121476699	0,071627635	59726				
66,35849503	0,114186946	0,075863271	59770				
66,63647402	0,117025686	0,074475372	59811				
66,92048052	0,134985026	0,073671338	59852				
67,16485703	0,099332155	0,068155148	59897				
67,39704097	0,094445442	0,070056451	59938				
67,646163	0,106850727	0,069066394	59982				
67,90207854	0,104710779	0,074284609	60026				
68,15002051	0,104967743	0,074073379	60066				
68,39542216	0,109588139	0,069963768	60107				
68,64463816	0,08743461	0,077161522	60148				
68,88316304	0,096405474	0,074419179	60189				
69,11815685	0,096784097	0,071913793	60230				
69,35699946	0,09405216	0,075963275	60271				
69,60245373	0,09727331	0,083105243	60312				
69,83221413	0,099090886	0,062445431	60352				
69,97928479	0,03618808	0,056785003	60393				
70,13214063	0,039334073	0,060288354	60434				
70,30429093	0,047695737	0,077861712	60474				
70,45794593	0,037851634	0,055487611	60515				
70,61657602	0,050636461	0,06407098	60563				
70,75136223	0,039295851	0,052912114	60603				
71,03273143	0,122691588	0,074492643	60643				
71,30712154	0,117890533	0,069647353	60683				
71,58263505	0,120586959	0,077582393	60727				
71,86919237	0,124472776	0,076034279	60768				
72,13407054	0,116052238	0,067731087	60809				
72,40186224	0,126209441	0,067555895	60850				
72,67224329	0,115887308	0,074469616	60891				
72,95068007	0,122095814	0,066633929	60935				
73,22920354	0,122714614	0,073669608	60979				
73,48746928	0,112337602	0,066797248	61020				
73,7154452	0,087719322	0,073820006	61064				
73,94891161	0,097318147	0,068097184	61105				
74,17426902	0,087324504	0,066729109	61146				
74,39764224	0,086380571	0,072553221	61186				
74,61945305	0,083734526	0,072692386	61227				
74,84973981	0,090750328	0,06837906	61268				
75,08106953	0,090334081	0,070237594	61312				
75,35214703	0,13536564	0,068950619	61353				
75,62562416	0,115989699	0,076321186	61401				
75,90526616	0,128928832	0,071877795	61438				
76,1704718	0,123569707	0,073038075	61482				
76,41542206	0,1014376	0,069854507	61530				
76,64361497	0,084280378	0,067694009	61571				
76,88361785	0,092444168	0,07112939	61615				
77,15338345	0,125470374	0,075090537	61656				
77,39151354	0,100170549	0,071401599	61697				
77,63051491	0,095783056	0,068969074	61741				
77,90113649	0,115899545	0,071433856	61782				
78,12732702	0,083397395	0,071379251	61826				
78,35743421	0,099519245	0,067135465	61866				
78,59781783	0,102405646	0,071275251	61911				
78,8500911	0,114699512	0,072966764	61955				
79,10387353	0,100939819	0,076616726	62003				
79,34087426	0,097710854	0,069353374	62043				
79,5892783	0,09828819	0,073044633	62091				
79,85419661	0,106145431	0,082025797	62136				
80,10944076	0,108991663	0,072969877	62177				
80,35428601	0,103093909	0,074112874	62217				
80,5986035	0,102976924	0,075074501	62258				
80,82273458	0,08709626	0,070634105	62299				
81,07173487	0,103570815	0,069286591	62343				
81,28877305	0,087068747	0,062620246	62384				
81,66334255	0,235073496	0,068730306	62428				
81,90997147	0,109178507	0,073343006	62469				
82,14913581	0,102625183	0,073085779	62510				
82,41747359	0,113614954	0,079539236	62554				
82,66054311	0,086770391	0,07765319	62602				
82,8847614	0,08912256	0,066266618	62643				
83,12816985	0,1013227	0,06956657	62684				
83,37014503	0,103564354	0,069299312	62728				
83,61350888	0,106123908	0,067438832	62769				
83,87016269	0,107289837	0,077888345	62817				
84,1016618	0,088906905	0,07075444	62858				
84,33539732	0,099755792	0,067790137	62906				
84,60263186	0,123252126	0,075783567	62950				
84,84957692	0,104765483	0,070975044	62991				
85,06979396	0,081114096	0,068397691	63036				
85,32238285	0,106591129	0,071208466	63077				
85,55409514	0,103585518	0,061183229	63118				
85,83870167	0,116283884	0,083630035	63162				
86,0922601	0,09090476	0,070224554	63203				
86,38136332	0,120630138	0,068418779	63244				
86,6111782	0,09580271	0,069654845	63285				
86,96572598	0,155223966	0,072057451	63326				
87,2000607	0,082478291	0,069028517	63367				
87,44903898	0,110537871	0,069591051	63407				
87,68003883	0,090560286	0,069522265	63448				
87,95965932	0,133331462	0,075338238	63489				
88,23000069	0,11183272	0,08128771	63533				
88,5181302	0,134537101	0,068213024	63574				
88,79472943	0,120612861	0,06809404	63619				
89,06777359	0,115845438	0,074728827	63660				
89,3284051	0,115605698	0,066126557	63701				
89,6152501	0,124806847	0,073788134	63742				
89,89992488	0,132211038	0,069844004	63790				
90,17729732	0,110382697	0,080134976	63834				
90,44150541	0,119279471	0,067370875	63875				
90,67610245	0,098463858	0,071495061	63919				
90,91909916	0,098961269	0,073645132	63963				
91,15377617	0,091457153	0,068786462	64007				
91,39395115	0,104464642	0,065628157	64048				
91,63288605	0,092506598	0,078073536	64092				
91,8637356	0,091769238	0,067971078	64133				
92,1142332	0,104384561	0,066390184	64177				
92,37277373	0,113681137	0,068669362	64217				
92,62568927	0,095346657	0,073560769	64258				
92,8920726	0,123340279	0,072172487	64298				
93,14357429	0,107834724	0,069027805	64339				
93,41929806	0,118550352	0,076184694	64383				
93,6535437	0,086947537	0,070734293	64423				
93,89622566	0,098105742	0,074216136	64463				
94,11984119	0,085737383	0,066482189	64503				
94,36972484	0,104298595	0,075545648	64547				
94,62088158	0,089902762	0,073409475	64587				
94,83855169	0,085156183	0,067039724	64631				
95,07067833	0,090481481	0,071293577	64671				
95,30044167	0,086380813	0,071816911	64715				
95,57199335	0,117588233	0,073947818	64756				
95,84088353	0,115512963	0,073043126	64797				
96,09756952	0,109215704	0,073693938	64841				
96,32229968	0,088151594	0,066579765	64882				
96,54189369	0,087750922	0,066818867	64923				
96,79441495	0,113097151	0,074381201	64964				
97,0303496	0,092164996	0,070525105	65008				
97,25290865	0,085581513	0,070137922	65053				
97,47242179	0,083985065	0,065537907	65090				
97,69283762	0,082511485	0,06813109	65127				
97,92424804	0,09212283	0,068375895	65168				
98,145103	0,083911914	0,06939958	65208				
98,40603325	0,108132767	0,07194927	65249				
98,63776214	0,082858919	0,077111427	65290				
98,89180101	0,092789134	0,078857868	65338				
99,11379871	0,08604211	0,067804031	65379				
99,34625168	0,088208357	0,072998577	65420				
99,59003979	0,088580429	0,072127436	65460				
99,81620692	0,089098283	0,069744079	65505				
100,0515982	0,086765585	0,07647427	65546				
100,2935846	0,104269111	0,06998361	65590				
100,5162075	0,084490595	0,071111461	65630				
100,8180204	0,128972227	0,090168593	65671				
101,1026293	0,132980796	0,0664716	65711				
101,3464075	0,094108547	0,082838093	65756				
101,5883273	0,085837597	0,079474669	65801				
101,8621312	0,097955938	0,099141622	65842				
102,1000216	0,092200671	0,074265351	65883				
102,3661182	0,111940088	0,074376859	65920				
102,6364057	0,123905071	0,076437038	65960				
102,9071956	0,095919857	0,072438883	66005				
103,1219908	0,0780478	0,069581989	66045				
103,3367115	0,086571388	0,067062107	66089				
103,5578257	0,091280629	0,063941772	66130				
103,8384824	0,137478883	0,077445169	66171				
104,0722377	0,082751035	0,081054526	66212				
104,3316516	0,119109791	0,068192998	66253				
104,5913896	0,107545941	0,068075158	66294				
104,8251829	0,088860891	0,078918363	66342				
105,054318	0,089855172	0,064607707	66382				
105,2807772	0,098560271	0,062237197	66419				
105,5490469	0,121795943	0,065686661	66460				
105,8162389	0,112829004	0,070557056	66500				
106,0393197	0,082964858	0,071933978	66541				
106,2988275	0,123073091	0,064626126	66581				
106,5924801	0,14028095	0,070539089	66622				
106,8777263	0,130739127	0,076560492	66663				
107,154928	0,1222467	0,067582945	66708				
107,3903588	0,094484189	0,071309611	66749				
107,6653862	0,118344686	0,073336403	66790				
107,9451472	0,123116655	0,071304119	66835				
108,1775584	0,095390212	0,061954882	66872				
108,3982219	0,08109921	0,073940004	66916				
108,6441076	0,110970949	0,068398422	66960				
108,9317792	0,128087372	0,06580304	67004				
109,1922138	0,095663538	0,067614306	67045				
109,4386815	0,096193892	0,060200163	67082				
109,6825049	0,11355665	0,064040973	67123				
109,9198126	0,101201198	0,064773181	67164				
110,1809153	0,116535718	0,069937946	67204				
110,4255583	0,091930607	0,064174507	67244				
110,6626086	0,08545522	0,070211909	67285				
110,9083569	0,103176863	0,067739553	67326				
111,1244933	0,084506679	0,067141918	67367				
111,3436427	0,086106745	0,064959853	67404				
111,5946337	0,08870851	0,091237149	67448				
111,8587003	0,091652723	0,070095125	67492				
112,0915174	0,087754623	0,076330937	67536				
112,3224597	0,098833884	0,065566921	67576				
112,5473509	0,091024502	0,069909895	67620				
112,7660797	0,087169768	0,066425598	67660				
112,9989301	0,083994043	0,069799524	67701				
113,2358009	0,100979673	0,068390044	67738				
113,4548031	0,085512475	0,065876147	67782				
113,6794811	0,092093496	0,066316155	67818				
113,9215395	0,101104894	0,072577729	67859				
114,2013453	0,113252467	0,084204244	67900				
114,4851951	0,115559375	0,070907976	67945				
114,7287459	0,096749035	0,070614859	67990				
114,974595	0,103160176	0,06617954	68031				
115,2111547	0,087205519	0,069249399	68072				
115,4389235	0,092617882	0,06893223	68108				
115,7063887	0,104459473	0,07154725	68145				
115,9507098	0,105341119	0,059685325	68186				
116,201496	0,108820184	0,072302768	68234				
116,4541838	0,105298367	0,066133973	68275				
116,6877976	0,100657325	0,067627085	68316				
116,926773	0,097943193	0,063147185	68353				
117,1841004	0,113691975	0,070514618	68398				
117,4219821	0,102204531	0,069584198	68442				
117,6725593	0,102270042	0,074177973	68486				
117,9518336	0,123249043	0,073592886	68527				
118,1996616	0,093531722	0,074130039	68575				
118,4260244	0,08822691	0,06898838	68616				
118,653446	0,086559039	0,06875333	68657				
118,9150567	0,099714463	0,082653105	68705				
119,1606019	0,09091912	0,077225512	68746				
119,3841154	0,088852194	0,066765472	68786				
119,6021672	0,088104554	0,063702938	68822				
119,8641342	0,095808215	0,095563118	68863				
120,1067629	0,094826485	0,073719097	68908				
120,3665278	0,114802347	0,074661248	68949				
120,5998194	0,08544058	0,077164353	68989				
120,8281265	0,089046102	0,069559864	69034				
121,0771245	0,096230079	0,070186647	69078				
121,3038329	0,084756033	0,067856197	69122				
121,5353851	0,092854513	0,070709796	69162				
121,7707087	0,085331418	0,078331427	69206				
122,0131288	0,083329023	0,069140548	69247				
122,2507784	0,090080778	0,071717095	69287				
122,4925532	0,099270584	0,067695766	69331				
122,7414897	0,095252048	0,071462615	69372				
123,1078982	0,208869537	0,095052342	69460				
123,3902514	0,118637732	0,09188094	69520				
123,6634931	0,102572926	0,097602361	69580				
123,9318173	0,097577259	0,102017093	69636				
124,205159	0,09975626	0,088736625	69693				
124,4553576	0,098847884	0,080061187	69734				
124,7159524	0,087795517	0,101583037	69794				
124,9651758	0,090954264	0,069951505	69839				
125,2324525	0,093568689	0,099455802	69896				
125,4792218	0,100146047	0,068908656	69932				
125,7280004	0,085776461	0,089789466	69988				
126,0097574	0,092292946	0,107074361	70047				
126,2869367	0,114561739	0,083845378	70100				
126,5502395	0,111031387	0,077468419	70144				
126,8340916	0,119602006	0,091187911	70201				
127,1360046	0,113812038	0,104650429	70256				
127,4050366	0,117670177	0,065363267	70296				
127,7114983	0,127486829	0,099122679	70355				
128,0526484	0,138653767	0,103482139	70411				
128,3259137	0,102892359	0,067441	70451				
128,5705714	0,086676097	0,085441751	70506				
128,8274817	0,08652002	0,097555094	70562				
129,0877973	0,088625514	0,094207182	70619				
129,3247912	0,092746293	0,067362169	70660				
129,5675999	0,085136146	0,091564464	70716				
129,8176889	0,09408773	0,08331854	70756				
130,0613036	0,101823084	0,071106925	70796				
130,2997824	0,09640962	0,068118783	70840				
130,5380207	0,096415129	0,067738937	70881				
130,793059	0,089887585	0,097224283	70937				
131,062855	0,091990814	0,092012108	70993				
131,3699725	0,121800111	0,093979932	71052				
131,6976771	0,140252136	0,090276091	71108				
131,9976689	0,136179228	0,07393484	71152				
132,3464079	0,141235218	0,087168804	71193				
132,5771175	0,088767345	0,065805646	71234				
132,8168603	0,093515887	0,07220014	71278				
133,052822	0,095717329	0,073959834	71322				
133,2860208	0,089664118	0,064264992	71362				
133,5178868	0,084775528	0,069434176	71403				
133,7445095	0,08482821	0,068336423	71443				
133,9895166	0,101814008	0,067458431	71484				
134,2465139	0,112410226	0,067933088	71529				
134,4962056	0,105325206	0,068197837	71570				
134,7460242	0,099589754	0,072102678	71610				
135,0044179	0,111430168	0,073704167	71651				
135,2358396	0,095411587	0,064516173	71692				
135,47425	0,101973571	0,060856048	71729				
135,7325525	0,108380881	0,081565843	71766				
135,9600265	0,088300336	0,066404392	71810				
136,2157681	0,110675474	0,065909213	71851				
136,4441486	0,097038796	0,06493613	71891				
136,7156347	0,11263409	0,068900268	71932				
136,990515	0,119212498	0,071159543	71973				
137,2795591	0,130737562	0,066971538	72014				
137,5757389	0,128936998	0,07103815	72055				
137,8227287	0,106937032	0,068595473	72099				
138,0778299	0,115018139	0,066548269	72140				
138,3280621	0,101406708	0,072930681	72181				
138,6352985	0,133521973	0,067631198	72221				
138,8966675	0,10810331	0,07061572	72261				
139,1567091	0,116567909	0,069618378	72302				
139,429984	0,114791355	0,072916383	72346				
139,7158702	0,11521045	0,078334727	72387				
139,9503984	0,097214446	0,0635697	72428				
140,2016387	0,092294841	0,087898355	72487				
140,4818843	0,133437225	0,072992894	72528				
140,7209853	0,10032763	0,070377964	72572				
140,9589347	0,088888846	0,07507267	72612				
141,1888649	0,086860373	0,068391809	72653				
141,4675183	0,115745602	0,073906862	72701				
141,711339	0,091108311	0,068395451	72742				
141,9643844	0,113909204	0,068265039	72782				
142,1851116	0,080900122	0,067619864	72827				
142,4330854	0,102207704	0,077524187	72868				
142,6869353	0,097181344	0,089325722	72927				
142,9133188	0,088827047	0,062193609	72971				
143,1345745	0,085687584	0,063556548	73011				
143,3855963	0,114038957	0,07305497	73052				
143,6251652	0,100710943	0,068839582	73093				
143,8667384	0,100491042	0,069863638	73133				
144,099583	0,097218	0,06181844	73174				
144,3355907	0,093803581	0,070136549	73215				
144,566766	0,091587156	0,068726179	73256				
144,8299645	0,09251986	0,093234615	73312				
145,0628042	0,090090352	0,064994994	73353				
145,2996578	0,102153329	0,065270206	73390				
145,5525161	0,104124547	0,065733609	73431				
145,7959918	0,107060473	0,06710365	73475				
146,0443143	0,112375765	0,063005777	73520				
146,2669373	0,081964003	0,071045464	73564				
146,5131963	0,103198062	0,071864455	73605				
146,7484887	0,090444451	0,068507367	73645				
146,9988049	0,110568814	0,065653731	73686				
147,2284672	0,100210894	0,061370009	73723				
147,4660196	0,096564942	0,070537727	73760				
147,6951475	0,083503639	0,073288739	73800				
147,92821	0,091756213	0,066047545	73844				
148,1649602	0,10555724	0,061569522	73880				
148,4061191	0,102932783	0,068465503	73921				
148,6495006	0,094615412	0,068684081	73961				
148,9046109	0,11783589	0,070282176	74005				
149,1378152	0,09105774	0,065789523	74046				
149,3636346	0,091812196	0,065687311	74087				
149,5937139	0,087900588	0,071535661	74128				
149,8308164	0,10065441	0,065456561	74164				
150,054568	0,083124387	0,071002422	74209				
150,2952272	0,091630335	0,070323534	74250				
150,5216596	0,083712118	0,063329884	74287				
150,7535962	0,09632519	0,064943444	74331				
150,9937729	0,092942009	0,075244031	74375				
151,392115	0,233656737	0,066812865	74412				
151,6284642	0,098295822	0,065804059	74452				
151,858166	0,085108089	0,070746641	74493				
152,0821026	0,081969506	0,068639386	74538				
152,3494892	0,111618087	0,06644375	74579				
152,590753	0,095250743	0,075716851	74624				
152,8476196	0,110516164	0,070667105	74665				
153,0695629	0,08265869	0,066760504	74706				
153,3096264	0,099835959	0,064744895	74746				
153,5749475	0,10565373	0,072095737	74787				
153,8100107	0,084769979	0,076969736	74831				
154,0779501	0,122197004	0,060866596	74868				
154,3413684	0,117404851	0,068534768	74916				
154,5831572	0,104832612	0,065285466	74956				
154,8497192	0,112297969	0,073790887	75001				
155,1229518	0,114048061	0,072527387	75049				
155,3516373	0,089481967	0,070941636	75089				
155,6371294	0,135573056	0,065436133	75130				
155,9033021	0,095596479	0,066117178	75171				
156,1486788	0,107841837	0,065484532	75216				
156,3998507	0,116023827	0,064554776	75257				
156,6644712	0,109893519	0,069722718	75301				
