Parsing time;Functional matching time;Corpus time;Semantic matching time;Syntactic matching time;Ordering time;QoS matching time;SP matching time;Total matching time
0.0009207720868289471;1.13383501698263;0.007996655069291592;0.0015881527215242386;1.0965635175816715;0.00013282010331749916;0.0027576149441301823;0.0015143239870667458;1.146441328106448;
0.0004559648223221302;1.1552376030012965;0.00777318119071424;0.001656845211982727;1.1191302677616477;0.000133854104205966;0.002823134185746312;0.001622596988454461;1.1672676138114184;
0.00034598796628415585;1.1175874171312898;0.007961771916598082;0.0015962347388267517;1.0815813867375255;0.00012809596955776215;0.0024830359034240246;0.0015991369727998972;1.129315213067457;
0.0003702889662235975;1.1232941769994795;0.008461707970127463;0.001611350104212761;1.0858154671732336;0.00016614305786788464;0.004782185889780521;0.002865253947675228;1.1439378389623016;
0.0003465281333774328;1.1374519909732044;0.008432478178292513;0.0016373347025364637;1.100415182299912;0.0002067280001938343;0.005594892892986536;0.003401402151212096;1.1594915490131825;
0.00035571493208408356;1.1326066839974374;0.008144879015162587;0.001622034702450037;1.0961360798683017;0.0001474099699407816;0.004155475879088044;0.0019425421487540007;1.1467333061154932;
0.0003430698998272419;1.1376825030893087;0.007761580171063542;0.0016213834751397371;1.1011831066571176;0.0002550401259213686;0.008368354989215732;0.0045665830839425325;1.165910068899393;
0.00036313803866505623;1.1301527370233089;0.008781963028013706;0.0015805293805897236;1.0923571954481304;0.0003309878520667553;0.009368243860080838;0.004138806834816933;1.1596419950947165;
0.0004668310284614563;1.1425911230035126;0.008098755031824112;0.0016226598527282476;1.1049111154861748;0.0001186230219900608;0.0028561039362102747;0.0017215670086443424;1.1554061330389231;
0.00037577911280095577;1.1385026958305389;0.008845549076795578;0.0016321712173521519;1.101386058377102;0.000141907949000597;0.003897181013599038;0.001005072146654129;1.1494280130136758;
0.00034565594978630543;1.1308008511550725;0.008022586116567254;0.0016133901663124561;1.0941663596313447;0.0001391097903251648;0.0035494838375598192;0.0010588590521365404;1.1413510059937835;
0.00044287601485848427;1.1291020528879017;0.00782504421658814;0.0016276997048407793;1.0931349666789174;0.0002112078946083784;0.005540854064747691;0.003145173890516162;1.1469000240322202;
0.00036170799285173416;1.1155833711382002;0.008041960187256336;0.0015799070242792368;1.0792895385529846;0.0001392040867358446;0.00366923282854259;0.001742019783705473;1.1291311490349472;
0.0003307880833745003;1.1104666679166257;0.008335760096088052;0.0016079866327345371;1.07394630019553;0.00010021100752055645;0.002014785073697567;0.0013558031059801579;1.1199351001996547;
0.000468467827886343;1.1058239759877324;0.007689676014706492;0.0016251886263489723;1.0695830860640854;0.0002501499839127064;0.008148307912051678;0.00492508290335536;1.1359582808800042;
0.0003535090945661068;1.1135555019136518;0.008408966939896345;0.001586725004017353;1.0766244223341346;0.0004741009324789047;0.013643071986734867;0.007173847174271941;1.1493653159122914;
0.0003435679245740175;1.120307258097455;0.00875924900174141;0.0016372844111174345;1.0827042248565704;0.0001179820392280817;0.002465080004185438;0.0014433329924941063;1.130913957953453;
0.00034551997669041157;1.1226812738459557;0.008433260023593903;0.0016952890437096357;1.0858870290685445;0.00025670905597507954;0.008522308897227049;0.0025455208960920572;1.1431543808430433;
0.00044019310735166073;1.1030434928834438;0.007606037892401218;0.0015675406903028488;1.067438595695421;0.00014892779290676117;0.004532122053205967;0.0026571040507405996;1.1211792130488902;
0.0004985630512237549;1.1288818691391498;0.007952962070703506;0.0016257548704743385;1.0921537741087377;0.00013846997171640396;0.003481699852272868;0.0023425770923495293;1.1437325379811227;
0.0004519140347838402;1.1383876239415258;0.007847107015550137;0.001634438754990697;1.1019951233174652;0.0002920611295849085;0.010927505092695355;0.005851309048011899;1.1697169560939074;
0.0003294690977782011;1.1364919780753553;0.009115666151046753;0.0015937488060444593;1.0989058264531195;0.00020191818475723267;0.0062505470123142;0.003768604015931487;1.1607672839891165;
0.0003598639741539955;1.140430647879839;0.00877452502027154;0.0016781412996351719;1.1025641176383942;0.00024891505017876625;0.006204389035701752;0.0030802330002188683;1.164076590910554;
0.00035262899473309517;1.135231520049274;0.008424198953434825;0.001657499698922038;1.098213689867407;0.0002602050080895424;0.009092526976019144;0.0028144640382379293;1.1566303970757872;
0.000333885895088315;1.1254611110780388;0.008683654014021158;0.0016463405918329954;1.0883185528218746;0.00015153898857533932;0.0044542099349200726;0.0013352809473872185;1.1375700749922544;
0.000370916910469532;1.134322253987193;0.00851196888834238;0.0016576806083321571;1.0963596431538463;0.0002215269487351179;0.006666482193395495;0.0027337870560586452;1.1552348849363625;
0.00035273400135338306;1.123637876007706;0.008712745970115066;0.0016132602468132973;1.0856253600213677;0.0002524019218981266;0.00871211988851428;0.0043445490300655365;1.1540998700074852;
0.00033592316322028637;1.1214820719324052;0.008574391948059201;0.001568470848724246;1.084891133243218;0.0001137999352067709;0.0026725218631327152;0.000766366021707654;1.1299724630080163;
0.0003421579021960497;1.1346816781442612;0.00821141921915114;0.0016328813508152962;1.0981463794596493;0.00014439900405704975;0.003979705972597003;0.001775410957634449;1.1477820959407836;
0.0004524129908531904;1.122056624153629;0.008072318974882364;0.0016007123049348593;1.0857478315010667;0.00020913989283144474;0.006937373196706176;0.002110277069732547;1.1403277351055294;
0.0003403560258448124;1.1255710960831493;0.008797763846814632;0.0016074164304882288;1.0883517512120306;0.0002704539801925421;0.009129153098911047;0.004069391870871186;1.1565421060658991;
0.00047897687181830406;1.1098055650945753;0.007926119957119226;0.0016006147488951683;1.0736720599234104;0.00015677884221076965;0.003934348933398724;0.002347443951293826;1.124516338808462;
0.00032847397960722446;1.113241070881486;0.008479493902996182;0.0015747069846838713;1.0761060398072004;0.00022906996309757233;0.007356072077527642;0.0037696741055697203;1.1348492768593132;
0.0003488140646368265;1.1244727009907365;0.008491819957271218;0.001620613969862461;1.0874509357381612;0.0003056260757148266;0.01030463888309896;0.005267741158604622;1.1536948538850993;
0.0003426480107009411;1.1087646009400487;0.00821806094609201;0.0015715246554464102;1.0720930139068514;0.00012753810733556747;0.0024733981117606163;0.0014465968124568462;1.1201008779462427;
0.00045553408563137054;1.1156998868100345;0.007927624974399805;0.0016398977022618055;1.0795061660464853;0.00014521880075335503;0.00398855097591877;0.0022730089258402586;1.129598629893735;
0.000447471858933568;1.1174124740064144;0.007843439001590014;0.0016457997262477875;1.0811649586539716;0.0002150498330593109;0.00662038498558104;0.0035314541310071945;1.1433471469208598;
0.0004398138262331486;1.1053032130002975;0.007609130814671516;0.0016383747570216656;1.0693783934693784;0.0002897519152611494;0.01159440609626472;0.006166972918435931;1.1408409299328923;
0.0004529829602688551;1.1169417358469218;0.007732893107458949;0.001644008094444871;1.0809589102864265;0.0001421940978616476;0.0038178700488060713;0.0009500761516392231;1.1272846939973533;
0.00045285397209227085;1.2168530949857086;0.0077268939930945635;0.0017539833206683397;1.1797259631566703;0.0007991038728505373;0.02992816804908216;0.011234028963372111;1.2912307060323656;
0.0003390191122889519;1.1289332709275186;0.0085608318913728;0.0016348992940038443;1.0918440129607916;0.00014002597890794277;0.0038501289673149586;0.0024713450111448765;1.144790304126218;
