Parsing time	Functional matching time	Corpus time	Semantic matching time	Syntactic matching time	Ordering time	QoS matching time	SP matching time	Total matching time
0,000330553	3,120456569	0,021305043	0,005099226	3,029833332	0,000169584	0,004427578	0,002648304	3,136895501
0,000343846	3,115469809	0,021039624	0,005180066	3,024611308	0,000463013	0,01673186	0,008139842	3,16627783
0,000335489	3,142635783	0,021647237	0,005035743	3,050659137	0,000452235	0,017874208	0,009207821	3,191800981
0,00034157	3,128168416	0,020907214	0,005175553	3,037037414	0,000154048	0,004403955	0,002488049	3,145704817
0,000331268	3,097565908	0,0211787	0,005219488	3,005218135	0,000372319	0,012586697	0,004518166	3,128333921
0,000355884	3,113270027	0,020729106	0,005013357	3,02320598	0,000256503	0,003557513	0,002484997	3,149713568
0,000339931	3,111300562	0,020908254	0,005038642	3,019921542	0,000691911	0,026999562	0,013487894	3,189333982
0,000357423	3,171040232	0,092771603	0,005076403	3,008386616	0,000119426	0,002184863	0,001348498	3,180986188
0,000349951	3,133052681	0,020756184	0,005133692	3,042703331	0,000123661	0,002837627	0,001808799	3,146249029
0,00032289	3,153180168	0,022127137	0,005350923	3,060330917	0,00014769	0,004217068	0,001619056	3,167135855
0,00039189	3,113066715	0,02142486	0,00531802	3,020317408	0,000150088	0,002850196	0,001663259	3,125223499
0,000343846	3,124876044	0,021184285	0,005336616	3,033733505	0,000467709	0,019339639	0,005633235	3,168398552
0,000329266	3,098773163	0,021235395	0,005091331	3,007533147	0,000634408	0,028870514	0,014880591	3,177535881
0,000348019	3,109011023	0,021288923	0,005013917	3,017950342	0,000702431	0,034196007	0,017506615	3,203137296
0,000462115	3,142720375	0,019347774	0,005312531	3,052446813	0,000497597	0,022363803	0,010948449	3,206403259
0,000338633	3,105010556	0,021642583	0,005056935	3,012728228	0,000218056	0,006823922	0,004028514	3,130881578
0,000348133	3,091166771	0,021707697	0,005091619	3,000549553	0,000122809	0,00281359	0,001620736	3,10338813
0,000350355	3,112401182	0,021415104	0,005333948	3,020559492	0,000609837	0,020874964	0,002708991	3,15383392
0,000444754	3,122954055	0,018949669	0,00533752	3,033912383	0,000470639	0,020531594	0,010081616	3,174502547
0,000444197	3,109351373	0,018843921	0,005257805	3,021434327	0,000112003	0,002261719	0,001383097	3,120116515
0,000346498	3,105439876	0,021523855	0,005135892	3,015296848	0,000217015	0,006675987	0,000931713	3,118704994
0,000336859	3,091388312	0,020796154	0,005137043	3,001921768	0,000190192	0,005173703	0,003032129	3,108341412
0,000354863	3,098582294	0,02162844	0,005134426	3,007059119	0,000497006	0,020932406	0,010306936	3,15925586
0,000351546	3,112177247	0,021780489	0,00516584	3,020357409	0,00024854	0,006467456	0,002693829	3,133559582
0,000327914	3,10721332	0,020791946	0,00522979	3,017230703	0,000247287	0,008647964	0,001698254	3,12547705
0,000334891	3,130852314	0,021798063	0,00526919	3,038147168	0,000124009	0,002595835	0,001561472	3,141531255
0,000340414	3,131675761	0,021436755	0,00527337	3,040621658	0,000112199	0,002071834	0,000742703	3,137925538
0,00033757	3,111179413	0,021006818	0,005221942	3,01965747	0,000628133	0,028700823	0,010684299	3,183746993
0,000485618	3,098195685	0,018970313	0,005209337	3,010532293	0,000332604	0,01372725	0,007260698	3,140397474
0,000341155	3,129033268	0,022077806	0,005136822	3,035914762	0,000527602	0,025545895	0,001764287	3,168419761
0,000332052	3,128268651	0,022244939	0,005055052	3,036012923	0,000349477	0,012994613	0,005374663	3,159677139
0,000349263	3,121080299	0,021434895	0,005072083	3,029718094	0,000161444	0,004463873	0,002716566	3,137847765
0,000342479	3,118105351	0,020938053	0,00519701	3,026513658	0,00019865	0,006560902	0,001913657	3,133301305
0,000332544	3,075863266	0,020901645	0,005076395	2,986305804	0,000110647	0,002037133	0,001023012	3,083898738
0,00038495	3,132473108	0,022613824	0,005118336	3,039641641	0,000111959	0,002426722	0,001471903	3,144953426
0,00036416	3,117907048	0,021521573	0,005047977	3,026129034	0,000159326	0,004402856	0,001782087	3,132245461
0,000341587	3,133247406	0,0215116	0,005103336	3,04142492	0,000368028	0,014442584	0,006141885	3,168131012
0,000339727	3,112411531	0,021375399	0,005258769	3,022008108	0,000724611	0,03330739	0,009812222	3,186666433
0,000336006	3,09622641	0,021112797	0,00501327	3,005912842	0,000151963	0,00291079	0,001473617	3,107512483
0,00033976	3,129748865	0,022823916	0,005052931	3,038068636	0,000129965	0,003151814	0,001785122	3,142294321
0,00033753	3,106936603	0,021598809	0,00506294	3,015432319	0,000175503	0,005630924	0,003220659	3,129378225
0,00035092	3,166140833	0,094833112	0,004985349	3,001882793	0,000187726	0,006023263	0,002828371	3,184306529
0,00035425	3,090376054	0,020504196	0,004986744	3,000445843	0,000225779	0,006948668	0,000766038	3,103372398
0,00032456	3,141162239	0,021525122	0,005251453	3,049002308	0,000728752	0,028265299	0,016100887	3,213495707
0,000351477	3,133516222	0,021336955	0,005121826	3,042321876	0,000117085	0,002408874	0,001477541	3,144350339
0,000338872	3,119906213	0,021106483	0,005139308	3,028103355	0,000493658	0,022137172	0,010597052	3,180024292
0,000363207	3,107072252	0,021935607	0,005012096	3,014635146	0,000380127	0,016864247	0,005625001	3,147988098
0,000357867	3,17670651	0,02095252	0,005117021	3,085166486	0,000290933	0,010961036	0,004465779	3,205798944
0,000348601	3,153173708	0,021887812	0,005162793	3,059415404	0,000136329	0,002511418	0,001485731	3,164661008
0,000440337	3,111262343	0,019216784	0,005231893	3,022638471	0,000216776	0,006543405	0,003652719	3,134809941
0,000360933	3,116417403	0,023445704	0,005148569	3,022938493	0,000330282	0,012578677	0,005148113	3,150278142
