Parsing time;Functional matching time;Corpus time;Semantic matching time;Syntactic matching time;Ordering time;QoS matching time;SP matching time;Total matching time
0.00045816320925951004;0.8607567509170622;0.006364897126331925;0.0012185405939817429;0.8318170106504112;0.000321083003655076;0.010204027872532606;0.0047177160158753395;0.8883905219845474;
0.0005271718837320805;0.8639856621157378;0.006656942190602422;0.0012483589816838503;0.8351240258198231;0.00014912383630871773;0.0038354580756276846;0.0023808712139725685;0.8805877489503473;
0.0004224260337650776;0.872037849156186;0.006477996939793229;0.0012602810747921467;0.8434392644558102;0.00011453405022621155;0.0024438470136374235;0.0007889070548117161;0.8800176051445305;
0.000350290909409523;0.8632042109966278;0.006127078086137772;0.0012824197765439749;0.8352305749431252;0.00020189397037029266;0.0071958748158067465;0.0035370129626244307;0.8868502359837294;
0.000321064842864871;0.8574002832174301;0.006030665012076497;0.0012738690711557865;0.8283209977671504;0.00019480520859360695;0.006773660890758038;0.003583861980587244;0.8804269470274448;
0.00032108090817928314;0.8656946041155607;0.006199684925377369;0.0012919860891997814;0.8368775511626154;0.00012838817201554775;0.0034444350749254227;0.001919049071148038;0.8781261730473489;
0.0003215461038053036;0.8608063759747893;0.006292799022048712;0.0012897320557385683;0.8325836090371013;0.00014976994134485722;0.004272654885426164;0.002542089205235243;0.8750637299381196;
0.000410350039601326;0.8562150001525879;0.005826476030051708;0.0012687479611486197;0.8286796321626753;0.00014230003580451012;0.0036216219887137413;0.0006874429527670145;0.8640089600812644;
0.0003336810041218996;0.8595576749648899;0.006587218958884478;0.001274139853194356;0.8310873913578689;0.00010723690502345562;0.0019330070354044437;0.0012578440364450216;0.8689203830435872;
0.00041204411536455154;0.8537885388359427;0.005920524941757321;0.001255895709618926;0.8261778752785176;0.00014021596871316433;0.0039382800459861755;0.0020052569452673197;0.8682835730724037;
0.0003479789011180401;0.853879988193512;0.006152058020234108;0.0012599145993590355;0.8255059367511421;0.00020729098469018936;0.0067818129900842905;0.001784253166988492;0.8693182729184628;
0.0004109840374439955;0.8537838109768927;0.00603686086833477;0.001252463785931468;0.8260155662428588;0.00011807307600975037;0.0032603309955447912;0.0016898869071155787;0.8659997291397303;
0.0003351259510964155;0.8528143409639597;0.0061727708671242;0.0012379710096865892;0.8249298895243555;0.0001339409500360489;0.0034580992069095373;0.0007202408742159605;0.8610686440952122;
0.0004462120123207569;0.8632883459795266;0.005908954190090299;0.001215627882629633;0.8353716819547117;0.00011746701784431934;0.002836459083482623;0.0010800990276038647;0.8737919069826603;
0.0004156960640102625;0.8649054090492427;0.005920666037127376;0.0012415458913892508;0.8366493224166334;0.00014968006871640682;0.003730983007699251;0.0007454499136656523;0.8738465930800885;
0.00043761497363448143;0.8707392869982868;0.00604060385376215;0.0012484604958444834;0.842515780357644;0.00014269212260842323;0.004027996910735965;0.001599499024450779;0.8823773991316557;
0.00032903021201491356;0.8645521937869489;0.0063978328835219145;0.0012280745431780815;0.8357396763749421;0.0001224018633365631;0.0029762908816337585;0.0011150238569825888;0.8740949511993676;
0.0003348130267113447;0.8646957920864224;0.006540089845657349;0.0012432157527655363;0.836486988235265;0.00010181288234889507;0.0018724920228123665;0.000809607794508338;0.8720552120357752;
0.0004156520590186119;0.8619241639971733;0.006348120979964733;0.001231699949130416;0.8338005936238915;0.00013903598301112652;0.0027699200436472893;0.0017175700049847364;0.8735195531044155;
0.00044731213711202145;0.8947227029129863;0.006367953959852457;0.0012615546584129333;0.8660748635884374;0.00013008411042392254;0.0032952269539237022;0.002482015872374177;0.9090034100227058;
0.00038126809522509575;0.8826767590362579;0.006562841823324561;0.0012724394910037518;0.853181628510356;0.0001959910150617361;0.006390900816768408;0.0034650301095098257;0.9058104890864342;
0.00032696197740733624;0.8610907308757305;0.006464850855991244;0.0012368999887257814;0.8327127378433943;0.00013803713954985142;0.0035868638660758734;0.001530761132016778;0.8730707459617406;
0.0003370849881321192;0.8616769050713629;0.006718385964632034;0.0012084506452083588;0.8329134348314255;0.00010361382737755775;0.0019397309515625238;0.0013054711744189262;0.8704863281454891;
0.00032954500056803226;0.8669682960025966;0.00660034385509789;0.0012365344446152449;0.8382350490428507;0.00013524899259209633;0.003499785903841257;0.0019942549988627434;0.8793899200391024;
0.00039961584843695164;0.8580015280749649;0.0058371450286358595;0.0012277583591639996;0.8304700201842934;0.00014043902046978474;0.003983067814260721;0.0023479238152503967;0.8725342398975044;
0.0005170980002731085;0.8732147021219134;0.00634206086397171;0.0012296277564018965;0.844886994222179;0.0001336098648607731;0.0034804989118129015;0.00134822609834373;0.884275867138058;
0.00043994211591780186;0.8928446229547262;0.006119617028161883;0.0012586095836013556;0.8643303657881916;9.858515113592148e-05;0.0019081810023635626;0.0012450311332941055;0.9018514610361308;
0.00037228805013000965;0.8781420069281012;0.006644282024353743;0.0012738436926156282;0.8490694717038423;0.00014152494259178638;0.0036281151697039604;0.001344241201877594;0.8893840010277927;
0.00043820799328386784;0.8676188648678362;0.006147239124402404;0.0012453158851712942;0.8393756011500955;0.00010550091974437237;0.002114871982485056;0.0013979901559650898;0.8769367088098079;
0.00038553099147975445;0.8708096940536052;0.006278605200350285;0.001223372993990779;0.8425160993356258;0.00018691690638661385;0.006848274031654;0.003719787113368511;0.895488094072789;
