Discovery and Parsing time;Parsing time;Ontology instantiation time;Triples numbers
0;0;69279
Initial execution;12.75841357302852
0.7909388560801744;0.09260884998366237;0.0739850620739162;69366
0.947599413106218;0.0319572389125824;0.07624348602257669;69421
1.0661656321026385;0.026909578125923872;0.04578929487615824;69469
1.2071872639935464;0.027573236031457782;0.06873979512602091;69528
1.3567118339706212;0.027984792133793235;0.07216676790267229;69584
1.498013564152643;0.027363639092072845;0.06857928493991494;69643
1.6236881150398403;0.02875316492281854;0.05245307693257928;69687
1.7632555151358247;0.028004857013002038;0.06596240890212357;69739
1.907032152172178;0.03074183501303196;0.06665718089789152;69795
2.0513193600345403;0.02818217105232179;0.06837605987675488;69858
2.1953875271137804;0.028443120187148452;0.07128055091015995;69918
2.350034547969699;0.028515842044726014;0.07916825404390693;69973
2.498382488032803;0.03388569108210504;0.0637431989889592;70014
2.630507942987606;0.02879715315066278;0.057017660001292825;70058
2.7575629621278495;0.029775126837193966;0.049271600088104606;70103
2.926940329140052;0.02923442400060594;0.09074769797734916;70163
3.074939887970686;0.02805380802601576;0.07421368104405701;70222
3.251009080093354;0.028234400087967515;0.09809552389197052;70262
3.379807436140254;0.027661403873935342;0.05388295114971697;70307
3.523515915032476;0.028473827056586742;0.0652289988938719;70363
3.6680979270022362;0.03034953190945089;0.06889644009061158;70419
3.7976643801666796;0.02930193510837853;0.05141374398954213;70460
3.9417959980200976;0.028866452164947987;0.06689118384383619;70516
4.071444295113906;0.031349875032901764;0.05146778700873256;70557
4.224329476011917;0.02848426206037402;0.07282029301859438;70613
4.393446775153279;0.033111930126324296;0.08985559083521366;70669
4.528917309129611;0.030051718931645155;0.05806702398695052;70709
4.6585399999748915;0.02943492098711431;0.053337367018684745;70750
4.783943037968129;0.030343652004376054;0.047328572953119874;70791
4.907146465033293;0.029196029994636774;0.04861572105437517;70836
5.03172724111937;0.028954069828614593;0.0501048790756613;70877
5.157498092157766;0.030770245008170605;0.04955179709941149;70918
5.3041541071143;0.03317876299843192;0.06402680603787303;70962
5.4467127781827;0.036665571853518486;0.05494624096900225;71006
5.60917828604579;0.03965009702369571;0.07381044700741768;71065
5.75793368415907;0.029344466980546713;0.05676633911207318;71110
5.944927605101839;0.029208563035354018;0.09051940403878689;71166
6.139545888174325;0.02845942205749452;0.09122084104456007;71222
6.2792564739938825;0.028605846920982003;0.05528209311887622;71266
6.414318063063547;0.029650202952325344;0.053198890993371606;71310
6.537712799152359;0.028361545177176595;0.04794430383481085;71351
6.701519624097273;0.02912320918403566;0.08796937391161919;71407
6.830084101995453;0.02999775786884129;0.04948785109445453;71448
6.957555177155882;0.02912168693728745;0.05232384288683534;71493
7.084616439184174;0.02855386584997177;0.04747377894818783;71538
7.228707058122382;0.03215826489031315;0.06391388201154768;71597
7.365610989043489;0.03139836713671684;0.04561596503481269;71634
7.5037562269717455;0.028928422136232257;0.06071166694164276;71693
7.622850785031915;0.02827120409347117;0.04274552105925977;71734
7.748293448006734;0.028290763031691313;0.05020256293937564;71774
7.933823581086472;0.028484731912612915;0.10777861508540809;71830
