Parsing time;Functional matching time;Corpus time;Semantic matching time;Syntactic matching time;Ordering time;QoS matching time;SP matching time;Total matching time
0.0009527788497507572;0.2816292711067945;0.0020198149140924215;0.0004151507746428251;0.2701474572531879;0.00013665598817169666;0.005796986864879727;0.0016903078649193048;0.30279250303283334;
0.0008912971243262291;0.29765909304842353;0.001914098858833313;0.00045221997424960136;0.2861000362318009;0.0001017360482364893;0.003283014055341482;0.0019767910707741976;0.32278585503809154;
0.0008005581330507994;0.2905483308713883;0.0018956661224365234;0.00044129882007837296;0.2792110515292734;0.00014708400703966618;0.004949333146214485;0.0011534220539033413;0.3057853360660374;
0.0008395200129598379;0.2905294138472527;0.0018840029370039701;0.00044498592615127563;0.2790536116808653;0.00012177997268736362;0.00302044115960598;0.0022329729981720448;0.3169703029561788;
0.001106092007830739;0.28358392999507487;0.001867916900664568;0.0004369760863482952;0.2724277414381504;0.00010339892469346523;0.0029332160484045744;0.002105079824104905;0.3095293170772493;
0.0004015420563519001;0.2858626258093864;0.0018753060139715672;0.00042483420111238956;0.27435834729112685;0.0002098269760608673;0.007015763083472848;0.003733196994289756;0.3113270029425621;
0.00045535899698734283;0.2934873681515455;0.0019691530615091324;0.0004384308122098446;0.2821559878066182;0.00019232113845646381;0.006771530956029892;0.003199032973498106;0.3166497240308672;
0.00045873410999774933;0.2849595150910318;0.0020718160085380077;0.0004409770481288433;0.2733845445327461;9.402004070580006e-05;0.0019282810389995575;0.0012884410098195076;0.29518721206113696;
0.0003363979049026966;0.2872546911239624;0.0020123980939388275;0.00043683149851858616;0.2758225796278566;9.580608457326889e-05;0.0019092920701950788;0.0013066991232335567;0.29643484111875296;
0.00042235804721713066;0.27950858301483095;0.001868705963715911;0.0004462248180061579;0.26831087679602206;9.488407522439957e-05;0.0017684358172118664;0.0013869400136172771;0.28790627606213093;
0.00041136983782052994;0.27980511309579015;0.0018929110374301672;0.000424292404204607;0.2685307436622679;0.00017966004088521004;0.006347821094095707;0.0032735990826040506;0.3015576498582959;
0.00042182602919638157;0.28762419195845723;0.001876529073342681;0.0004530400037765503;0.27623525634407997;0.0001845071092247963;0.0067486080806702375;0.003593025030568242;0.310279160970822;
0.0003177560865879059;0.2811528919264674;0.0019190721213817596;0.0004251343198120594;0.2699170168489218;9.570992551743984e-05;0.002056325087323785;0.0011005220003426075;0.28942780615761876;
0.00032775290310382843;0.2887707829941064;0.002098287921398878;0.0004441754426807165;0.27719075325876474;0.0001846100203692913;0.006506880046799779;0.0037737071979790926;0.3114941359963268;
0.00040712999179959297;0.28544250898994505;0.00188779691234231;0.0004317148122936487;0.27395917335525155;0.00018829014152288437;0.006703801918774843;0.003705597948282957;0.3095105029642582;
0.0003478808794170618;0.28718982404097915;0.002115332055836916;0.0004516129847615957;0.27563202334567904;9.802402928471565e-05;0.001891933847218752;0.0012355810031294823;0.2958965429570526;
0.00039957789704203606;0.2862871401011944;0.0019508600234985352;0.0004441628698259592;0.27481750305742025;0.00010689906775951385;0.002020288957282901;0.0011561859864741564;0.294868147931993;
0.00032826513051986694;0.2936262299772352;0.00201572198420763;0.0004603599663823843;0.2818300270009786;0.00010221102274954319;0.0019153181929141283;0.0012177641037851572;0.3022377679590136;
0.00041076401248574257;0.2887272071093321;0.0019083688966929913;0.0004403796046972275;0.27738975547254086;0.00010865298099815845;0.0022354049142450094;0.0007649760227650404;0.2960135431494564;
0.00041031697764992714;0.2861918299458921;0.0019430851098150015;0.0004449663683772087;0.2748871932271868;9.026611223816872e-05;0.0019888768438249826;0.000933018047362566;0.29405526584014297;
