Discovery and Parsing time;Parsing time;Ontology instantiation time;Triples numbers
0;0;25321
Initial execution;12.507629605941474
0.5037582451477647;0.0650596919003874;0.07465823995880783;25413
0.6394098531454802;0.029877774184569716;0.07856983481906354;25476
0.7709488491527736;0.025308265117928386;0.08097431692294776;25536
0.8773819589987397;0.025326118106022477;0.05293431202881038;25584
1.0174925250466913;0.02525189914740622;0.08861757488921285;25647
1.1393031140323728;0.024769535986706614;0.06945747206918895;25708
1.2526323411148041;0.02442477294243872;0.06317880004644394;25748
1.3536444720812142;0.026574778836220503;0.04531444702297449;25789
1.500062044011429;0.02588840085081756;0.09421569108963013;25837
1.6375431141350418;0.031668956857174635;0.07805574801750481;25894
1.778413258958608;0.03858083812519908;0.06785304192453623;25958
1.9257515829522163;0.039673986844718456;0.07907953020185232;26017
2.070597816957161;0.03978489898145199;0.07902808603830636;26076
2.1991801830008626;0.029432178009301424;0.0706684929318726;26136
2.3259626489598304;0.03514940501190722;0.06399309821426868;26192
2.46066089393571;0.037953824969008565;0.06822733720764518;26236
2.5760150391142815;0.038511177990585566;0.05158243188634515;26280
2.701723450096324;0.03427039389498532;0.057615048019215465;26324
2.83985790098086;0.03475043480284512;0.0759470951743424;26383
2.959942150162533;0.0317031720187515;0.05761223705485463;26424
3.0917987360153347;0.03316414402797818;0.06927281711250544;26485
3.214821333065629;0.03435584809631109;0.05869407393038273;26526
3.3255000461358577;0.03459499403834343;0.0472873121034354;26570
3.4692928350996226;0.04273043805733323;0.07310811500065029;26626
3.587383493082598;0.028786380775272846;0.06172767700627446;26689
3.736269043991342;0.037107169860973954;0.08044883399270475;26746
3.886802496155724;0.04069930501282215;0.07389610400423408;26809
4.028259529964998;0.04357102792710066;0.06516245286911726;26853
4.148153714137152;0.038719731150195;0.04845409584231675;26897
4.292830350110307;0.03652056911960244;0.07162603200413287;26957
4.419157447991893;0.03797219693660736;0.05623403703793883;26998
4.533452322939411;0.03668754012323916;0.04771497193723917;27043
4.653199909022078;0.04075610917061567;0.044314122991636395;27091
4.782524305162951;0.04678780189715326;0.04648262495175004;27139
4.921270613092929;0.04754360602237284;0.04794858512468636;27187
5.027752285124734;0.028096211142838;0.04500092193484306;27235
5.145031671971083;0.029170301044359803;0.06199785694479942;27291
5.255094621097669;0.027314919978380203;0.048237140057608485;27336
5.387034298153594;0.02956718299537897;0.07331079407595098;27396
5.491991744143888;0.02878510905429721;0.04770423215813935;27440
5.615073264110833;0.02643546089529991;0.06359155010432005;27504
5.724480811972171;0.026851283852010965;0.051403403049334884;27552
5.827682570088655;0.028216030914336443;0.046354308957234025;27596
5.93828904395923;0.03257009410299361;0.04645214695483446;27636
6.057948724133894;0.029430612921714783;0.06298076501116157;27692
6.164745194138959;0.028608323074877262;0.04810578003525734;27736
