Discovery and Parsing time;Parsing time;Ontology instantiation time;Triples numbers
0;0;308946
Initial execution;61.662813649047166
7.982323964126408;0.7738471510820091;0.09258521185256541;309027
8.350137338973582;0.1240537310950458;0.0760555830784142;309078
8.680571092059836;0.08152138907462358;0.09929236792959273;309133
8.995254496112466;0.07741266000084579;0.08466875599697232;309184
9.314839549129829;0.07943273987621069;0.08515127608552575;309235
9.695004035020247;0.11232404294423759;0.09715793700888753;309291
10.02529346710071;0.07906975992955267;0.09684962104074657;309346
10.329985940130427;0.07836725190281868;0.07514556497335434;309397
10.637491679983214;0.08642596006393433;0.07383475289680064;309448
10.95160597213544;0.07796719600446522;0.08519195788539946;309503
11.480231434106827;0.08054371899925172;0.07377970381639898;309555
11.793680005008355;0.08017598395235837;0.08137193485163152;309610
12.099125094013289;0.08091108710505068;0.07416324689984322;309662
12.422977621201426;0.08731122105382383;0.08377759694121778;309718
12.82603679317981;0.09161399188451469;0.15697574010118842;309774
13.20370026002638;0.0802186680957675;0.14076838083565235;309830
13.524111367063597;0.08713282598182559;0.0738860450219363;309882
13.84120819508098;0.08640918997116387;0.07734615309163928;309937
14.144866631133482;0.08342383406125009;0.0647555470932275;309978
14.440985225141048;0.07930790795944631;0.05775144905783236;310015
14.78784671612084;0.1006435570307076;0.0948725298512727;310067
15.112389512127265;0.0864207309205085;0.07314887107349932;310119
15.435362774180248;0.0848007770255208;0.08220895705744624;310174
15.753046571044251;0.08373224013485014;0.08327507087960839;310229
16.09027311904356;0.08577256207354367;0.08323999913409352;310284
16.383739148033783;0.08373306598514318;0.05361125012859702;310321
16.69990107906051;0.087402509059757;0.0778699298389256;310373
16.993562704185024;0.07699169707484543;0.06118703493848443;310409
17.293881702004;0.09517882694490254;0.05279209208674729;310445
17.59689886914566;0.07788796885870397;0.07456907606683671;310496
17.894298093160614;0.08219883614219725;0.06247880100272596;310532
18.20657978206873;0.07672795886173844;0.08532851212657988;310587
18.523906069109216;0.07751247100532055;0.08214917685836554;310638
18.845066578127444;0.07989884400740266;0.08827637415379286;310690
19.150688937166706;0.07725054793991148;0.0626137931831181;310726
19.488507949048653;0.09379468904808164;0.0889956399332732;310781
19.817263248143718;0.08293807203881443;0.08337408187799156;310822
20.151203263085335;0.0812428630888462;0.08106431388296187;310873
20.471547694178298;0.07546216808259487;0.0828015438746661;310928
