Discovery and Parsing time;Parsing time;Ontology instantiation time;Triples numbers
0;0;151446
Initial execution;34.298319925088435
2.621293314965442;0.3781303388532251;0.07331837597303092;151527
2.953933062031865;0.1521734909620136;0.08199297590181231;151583
3.1641421890817583;0.053240422857925296;0.07313505909405649;151639
3.3546956619247794;0.05596635700203478;0.05254979804158211;151679
3.5640895990654826;0.059796632966026664;0.0627856848295778;151731
3.76442489400506;0.0500051979906857;0.06769717414863408;151786
3.95701802498661;0.0494637549854815;0.06181829795241356;151837
4.155973949935287;0.04717115219682455;0.06602313881739974;151893
4.364439290948212;0.05488293501548469;0.0733717440161854;151949
4.5565966800786555;0.05085132899694145;0.05946163088083267;151989
4.758689872920513;0.0519785990472883;0.0677672519814223;152040
4.981164253083989;0.07024233299307525;0.06846451107412577;152092
5.188261198112741;0.04702295106835663;0.07584225898608565;152148
5.3965845559723675;0.06218416406773031;0.06333441287279129;152204
5.6027678940445185;0.054553746012970805;0.0582337100058794;152245
5.804294300964102;0.05313183809630573;0.05832085199654102;152297
6.013451040023938;0.05733059486374259;0.06754954811185598;152348
6.1976902899332345;0.05239777802489698;0.051066286163404584;152389
6.4178345270920545;0.05484085297212005;0.07895963988266885;152430
6.6391254109330475;0.08710498083382845;0.048701370134949684;152470
6.857287047896534;0.07011348591186106;0.05952247907407582;152526
7.080620402935892;0.06030785688199103;0.0660996160004288;152582
7.3014157300349325;0.06245980295352638;0.07028749212622643;152633
7.5239326120354235;0.06058951513841748;0.07384844892658293;152689
7.739098730031401;0.05842164205387235;0.06400522193871439;152741
7.9526113690808415;0.05804182402789593;0.06454057805240154;152797
8.173810991924256;0.057712198002263904;0.07482004910707474;152853
8.409498040098697;0.07153960387222469;0.0765843850094825;152908
8.631647098110989;0.05840685684233904;0.06765216216444969;152964
8.836395584978163;0.049997696885839105;0.07056959299370646;153020
9.032324851956218;0.0483084712177515;0.06534189195372164;153079
9.215632361127064;0.04998247604817152;0.043274987023323774;153115
9.40307936212048;0.04731051414273679;0.05661840480752289;153156
9.589565850095823;0.04680497106164694;0.05394969996996224;153197
9.775454160990193;0.049527894938364625;0.05194889800623059;153238
9.98749628290534;0.06731984904035926;0.05852753412909806;153289
10.193971151020378;0.05412419606000185;0.0700997558888048;153341
10.410118246916682;0.058066974859684706;0.07408385304734111;153393
10.649052572902292;0.09355465299449861;0.06394091108813882;153448
10.858424026053399;0.05759491096250713;0.0692887690383941;153499
11.070097035961226;0.04851331189274788;0.07887952006421983;153551
11.251996935112402;0.049613538198173046;0.05089001799933612;153587
11.442362274043262;0.048818767070770264;0.05850660405121744;153628
11.665270074037835;0.05203198688104749;0.0849256010260433;153684
11.877665997948498;0.04704948794096708;0.08265592204406857;153740
12.070776822976768;0.047329475870355964;0.0555305490270257;153780
12.257223441032693;0.05071626603603363;0.053393648006021976;153820
12.453073865035549;0.04690324096009135;0.06378812901675701;153876
12.638524001929909;0.04917572997510433;0.05250869900919497;153912
12.836247917963192;0.04674356710165739;0.06957660079933703;153964
13.045505932997912;0.045732669066637754;0.07456111791543663;154020
13.248054034076631;0.045642531011253595;0.07409397419542074;154076
13.445668167900294;0.04521150793880224;0.06672655115835369;154132
13.625679597025737;0.04426586604677141;0.05027493298985064;154169
13.829159650020301;0.04801512113772333;0.07086012186482549;154228
14.01999278808944;0.05208241892978549;0.05563667300157249;154273
14.200197145109996;0.04353135102428496;0.05038121808320284;154314
14.383870230056345;0.04929710691794753;0.05093766492791474;154355
14.585949871921912;0.04382358305156231;0.07300046691671014;154411
14.779609479941428;0.04418314713984728;0.06755368295125663;154462
14.964295259909704;0.05191784701310098;0.04854420991614461;154502
15.145884481957182;0.04310258198529482;0.05583978304639459;154546
15.338952627032995;0.046309506986290216;0.061861457070335746;154601
15.510098828934133;0.0418564579449594;0.045044229133054614;154637
15.713350332109258;0.04925251007080078;0.07318106200546026;154693
15.922712076921016;0.04684238601475954;0.07102917693555355;154748
16.129054317018017;0.06443800497800112;0.05399362416937947;154784
16.331334441900253;0.059808973921462893;0.04992223996669054;154821
