Discovery and Parsing time;Parsing time;Ontology instantiation time;Triples numbers
0;0;211152
Initial execution;164.3229136648588
10.78143380023539;1.5713989092037082;0.1697891498915851;211236
11.550430973060429;0.3568906160071492;0.1505653401836753;211287
12.243523858953267;0.25292158918455243;0.1549193779937923;211338
12.9083310412243;0.2211195109412074;0.16899220133200288;211393
13.593149071093649;0.2249270877800882;0.1525765541009605;211449
14.245138505008072;0.22074263216927648;0.1487150057218969;211505
14.895398311316967;0.22210912499576807;0.15411266637966037;211560
15.568702643271536;0.22665687929838896;0.1627248669974506;211615
16.228828015271574;0.2361158593557775;0.15363085875287652;211666
16.87146583199501;0.21693389071151614;0.1581448302604258;211722
17.61399730294943;0.312272182200104;0.16874411888420582;211773
18.250466458965093;0.217033872846514;0.15616245800629258;211828
18.898828889243305;0.22022266825661063;0.1698163659311831;211880
19.521956702228636;0.20006005512550473;0.16805593622848392;211936
20.192538019269705;0.2352245762012899;0.16511936811730266;211992
20.8433175990358;0.222438121214509;0.16655315784737468;212047
21.4739743610844;0.2164574721828103;0.15139445895329118;212103
22.102891465183347;0.21388955926522613;0.15868369583040476;212155
22.759490312077105;0.22845461079850793;0.1553784511052072;212210
23.40536463726312;0.22670665383338928;0.15901865204796195;212262
24.06121507892385;0.2363314521498978;0.16045786999166012;212317
24.729234234895557;0.24191363714635372;0.15923065692186356;212369
25.37812965316698;0.22296726796776056;0.15589544270187616;212420
26.036739940289408;0.22368543688207865;0.16680356208235025;212475
26.72872789716348;0.254467427264899;0.16230260394513607;212526
27.37205808190629;0.2164614642970264;0.16111632669344544;212585
28.025853496044874;0.23471134481951594;0.15475769992917776;212640
28.699743548873812;0.22601355891674757;0.1686680829152465;212695
29.379208039026707;0.22803851123899221;0.16838435595855117;212747
30.11875291587785;0.21347070718184114;0.1639704518020153;212803
30.770919032860547;0.22773206885904074;0.16138779604807496;212859
31.405101519078016;0.21381756430491805;0.15705287270247936;212915
32.05059870425612;0.22334079910069704;0.14835073612630367;212966
32.696450947318226;0.2134021371603012;0.15936435479670763;213017
33.34747561812401;0.21212075976654887;0.16071988735347986;213068
34.0109431152232;0.2501490321010351;0.15800244081765413;213123
34.660908485297114;0.22778315981850028;0.14460334507748485;213179
35.28126452397555;0.21484566200524569;0.14498993009328842;213234
35.941646358929574;0.22853918187320232;0.16277239983901381;213290
36.568676059134305;0.21603863406926394;0.15808262582868338;213345
37.24163164617494;0.21492289612069726;0.17023629508912563;213401
37.87761586997658;0.2235130057670176;0.14406472304835916;213453
38.519956975243986;0.2331799240782857;0.13278674893081188;213493
39.19507593521848;0.23845487600192428;0.1567236678674817;213549
39.85308234626427;0.22033063415437937;0.16711507411673665;213604
40.51105663506314;0.22554326802492142;0.16213164990767837;213659
41.18314570887014;0.24375441716983914;0.1415727729909122;213711
41.885883334092796;0.24385965801775455;0.17075046431273222;213766
42.626165761146694;0.23141888435930014;0.16184877697378397;213818
43.27238356601447;0.22750035068020225;0.15904702711850405;213869
43.91918221022934;0.22235446330159903;0.15821563871577382;213924
44.570393237285316;0.24812514893710613;0.14295191410928965;213980
45.23163563525304;0.24682688666507602;0.14975073421373963;214032
45.84894302114844;0.23185926722362638;0.1206523715518415;214069
46.50120859500021;0.2278506807051599;0.16230162931606174;214124
47.16849775798619;0.24561206670477986;0.16070677991956472;214179
47.823270303197205;0.23223886406049132;0.14865340385586023;214234
48.455213711131364;0.25577229214832187;0.11668912274762988;214274
49.1343292449601;0.27385340305045247;0.12345257680863142;214311
49.806552653200924;0.23659391980618238;0.16130036301910877;214366
50.497332082130015;0.24380510114133358;0.1650075800716877;214421
51.1368816671893;0.2121734879910946;0.14975358499214053;214472
51.747487074229866;0.21741068735718727;0.12547952961176634;214512
52.419347705319524;0.24909366760402918;0.16383447498083115;214563
53.12211723905057;0.2624830058775842;0.14932158915326;214618
53.83113137725741;0.25002261996269226;0.16971083683893085;214673
54.55318885529414;0.300905107986182;0.14930977066978812;214729
55.18739180499688;0.21347737405449152;0.1579937757924199;214785
55.89145622123033;0.2554068802855909;0.1726362807676196;214837
56.58201983803883;0.24393270211294293;0.16395076224580407;214889
57.20361133804545;0.2189515270292759;0.1312919780611992;214930
57.80113069014624;0.21699810912832618;0.10914909699931741;214966
58.46868180297315;0.22480232315137982;0.17061111005023122;215022
59.18600831087679;0.2339922352693975;0.16942940279841423;215078
59.86327490815893;0.216072219889611;0.15394771518185735;215129
60.517786933109164;0.22769112326204777;0.15797873074188828;215184
61.17216723319143;0.21813947893679142;0.16455244878306985;215235
61.81099684489891;0.21743353502824903;0.16193896997720003;215290
62.43510782625526;0.24143483815714717;0.11421161191537976;215327
63.059199596289545;0.25200369767844677;0.11444883141666651;215364
63.73251056903973;0.24156890576705337;0.1665229732170701;215419
